E08339,1,E083391,"Diab with moderate nonp rtnop without macular edema, r eye","Diabetes mellitus due to underlying condition with moderate nonproliferative diabetic retinopathy without macular edema, right eye",Diabetes mellitus due to underlying condition with moderate nonproliferative diabetic retinopathy without macular edema,9
E08341,1,E083411,"Diabetes with severe nonp rtnop with macular edema, r eye","Diabetes mellitus due to underlying condition with severe nonproliferative diabetic retinopathy with macular edema, right eye",Diabetes mellitus due to underlying condition with severe nonproliferative diabetic retinopathy with macular edema,9
E08349,1,E083491,"Diabetes with severe nonp rtnop without macular edema, r eye","Diabetes mellitus due to underlying condition with severe nonproliferative diabetic retinopathy without macular edema, right eye",Diabetes mellitus due to underlying condition with severe nonproliferative diabetic retinopathy without macular edema,9
E08351,1,E083511,"Diab with prolif diabetic rtnop with macular edema, r eye","Diabetes mellitus due to underlying condition with proliferative diabetic retinopathy with macular edema, right eye",Diabetes mellitus due to underlying condition with proliferative diabetic retinopathy with macular edema,9
E08352,1,E083521,"Diab with prolif diab rtnop with trctn dtch macula, r eye","Diabetes mellitus due to underlying condition with proliferative diabetic retinopathy with traction retinal detachment involving the macula, right eye",Diabetes mellitus due to underlying condition with proliferative diabetic retinopathy with traction retinal detachment involving the macula,9
E08353,1,E083531,"Diab with prolif diab rtnop with trctn dtch n-mcla, r eye","Diabetes mellitus due to underlying condition with proliferative diabetic retinopathy with traction retinal detachment not involving the macula, right eye",Diabetes mellitus due to underlying condition with proliferative diabetic retinopathy with traction retinal detachment not involving the macula,9
E08354,1,E083541,"Diabetes with prolif diabetic rtnop with comb detach, r eye","Diabetes mellitus due to underlying condition with proliferative diabetic retinopathy with combined traction retinal detachment and rhegmatogenous retinal detachment, right eye",Diabetes mellitus due to underlying condition with proliferative diabetic retinopathy with combined traction retinal detachment and rhegmatogenous retinal detachment,9
E08355,1,E083551,"Diabetes with stable prolif diabetic retinopathy, right eye","Diabetes mellitus due to underlying condition with stable proliferative diabetic retinopathy, right eye",Diabetes mellitus due to underlying condition with stable proliferative diabetic retinopathy,9
E08359,1,E083591,"Diab with prolif diabetic rtnop without macular edema, r eye","Diabetes mellitus due to underlying condition with proliferative diabetic retinopathy without macular edema, right eye",Diabetes mellitus due to underlying condition with proliferative diabetic retinopathy without macular edema,9
E084,1,E0841,Diabetes due to undrl condition w diabetic mononeuropathy,Diabetes mellitus due to underlying condition with diabetic mononeuropathy,Diabetes mellitus due to underlying condition with neurological complications,9
E085,1,E0851,Diab due to undrl cond w diab prph angiopath w/o gangrene,Diabetes mellitus due to underlying condition with diabetic peripheral angiopathy without gangrene,Diabetes mellitus due to underlying condition with circulatory complications,9
E0862,1,E08621,Diabetes mellitus due to underlying condition w foot ulcer,Diabetes mellitus due to underlying condition with foot ulcer,Diabetes mellitus due to underlying condition with skin complications,9
E0864,1,E08641,Diabetes due to underlying condition w hypoglycemia w coma,Diabetes mellitus due to underlying condition with hypoglycemia with coma,Diabetes mellitus due to underlying condition with hypoglycemia,9
E090,1,E0901,Drug/chem diabetes mellitus w hyperosmolarity w coma,Drug or chemical induced diabetes mellitus with hyperosmolarity with coma,Drug or chemical induced diabetes mellitus with hyperosmolarity,9
E091,1,E0911,Drug/chem diabetes mellitus w ketoacidosis w coma,Drug or chemical induced diabetes mellitus with ketoacidosis with coma,Drug or chemical induced diabetes mellitus with ketoacidosis,9
E092,1,E0921,Drug/chem diabetes mellitus w diabetic nephropathy,Drug or chemical induced diabetes mellitus with diabetic nephropathy,Drug or chemical induced diabetes mellitus with kidney complications,9
E0931,1,E09311,Drug/chem diabetes w unsp diabetic rtnop w macular edema,Drug or chemical induced diabetes mellitus with unspecified diabetic retinopathy with macular edema,Drug or chemical induced diabetes mellitus with unspecified diabetic retinopathy,9
E09321,1,E093211,"Drug/chem diab with mild nonp rtnop with mclr edema, r eye","Drug or chemical induced diabetes mellitus with mild nonproliferative diabetic retinopathy with macular edema, right eye",Drug or chemical induced diabetes mellitus with mild nonproliferative diabetic retinopathy with macular edema,9
E09329,1,E093291,"Drug/chem diab with mild nonp rtnop w/o mclr edema, r eye","Drug or chemical induced diabetes mellitus with mild nonproliferative diabetic retinopathy without macular edema, right eye",Drug or chemical induced diabetes mellitus with mild nonproliferative diabetic retinopathy without macular edema,9
E09331,1,E093311,"Drug/chem diab with mod nonp rtnop with macular edema, r eye","Drug or chemical induced diabetes mellitus with moderate nonproliferative diabetic retinopathy with macular edema, right eye",Drug or chemical induced diabetes mellitus with moderate nonproliferative diabetic retinopathy with macular edema,9
E09339,1,E093391,"Drug/chem diab with mod nonp rtnop without mclr edema, r eye","Drug or chemical induced diabetes mellitus with moderate nonproliferative diabetic retinopathy without macular edema, right eye",Drug or chemical induced diabetes mellitus with moderate nonproliferative diabetic retinopathy without macular edema,9
E09341,1,E093411,"Drug/chem diab with severe nonp rtnop with mclr edema, r eye","Drug or chemical induced diabetes mellitus with severe nonproliferative diabetic retinopathy with macular edema, right eye",Drug or chemical induced diabetes mellitus with severe nonproliferative diabetic retinopathy with macular edema,9
E09349,1,E093491,"Drug/chem diab with severe nonp rtnop w/o mclr edema, r eye","Drug or chemical induced diabetes mellitus with severe nonproliferative diabetic retinopathy without macular edema, right eye",Drug or chemical induced diabetes mellitus with severe nonproliferative diabetic retinopathy without macular edema,9
E09351,1,E093511,"Drug/chem diab with prolif diab rtnop with mclr edema, r eye","Drug or chemical induced diabetes mellitus with proliferative diabetic retinopathy with macular edema, right eye",Drug or chemical induced diabetes mellitus with proliferative diabetic retinopathy with macular edema,9
E1062,1,E10621,Type 1 diabetes mellitus with foot ulcer,Type 1 diabetes mellitus with foot ulcer,Type 1 diabetes mellitus with skin complications,9
E09352,1,E093521,"Drug/chem diab w prolif diab rtnop w trctn dtch macula,r eye","Drug or chemical induced diabetes mellitus with proliferative diabetic retinopathy with traction retinal detachment involving the macula, right eye",Drug or chemical induced diabetes mellitus with proliferative diabetic retinopathy with traction retinal detachment involving the macula,9
E09353,1,E093531,"Drug/chem diab w prolif diab rtnop w trctn dtch n-mcla,r eye","Drug or chemical induced diabetes mellitus with proliferative diabetic retinopathy with traction retinal detachment not involving the macula, right eye",Drug or chemical induced diabetes mellitus with proliferative diabetic retinopathy with traction retinal detachment not involving the macula,9
E09354,1,E093541,"Drug/chem diab w prolif diab rtnop with comb detach, r eye","Drug or chemical induced diabetes mellitus with proliferative diabetic retinopathy with combined traction retinal detachment and rhegmatogenous retinal detachment, right eye",Drug or chemical induced diabetes mellitus with proliferative diabetic retinopathy with combined traction retinal detachment and rhegmatogenous retinal detachment,9
E09355,1,E093551,"Drug/chem diabetes with stable prolif diabetic rtnop, r eye","Drug or chemical induced diabetes mellitus with stable proliferative diabetic retinopathy, right eye",Drug or chemical induced diabetes mellitus with stable proliferative diabetic retinopathy,9
E09359,1,E093591,"Drug/chem diab with prolif diab rtnop w/o mclr edema, r eye","Drug or chemical induced diabetes mellitus with proliferative diabetic retinopathy without macular edema, right eye",Drug or chemical induced diabetes mellitus with proliferative diabetic retinopathy without macular edema,9
E094,1,E0941,Drug/chem diabetes w neuro comp w diabetic mononeuropathy,Drug or chemical induced diabetes mellitus with neurological complications with diabetic mononeuropathy,Drug or chemical induced diabetes mellitus with neurological complications,9
E095,1,E0951,Drug/chem diabetes w diabetic prph angiopath w/o gangrene,Drug or chemical induced diabetes mellitus with diabetic peripheral angiopathy without gangrene,Drug or chemical induced diabetes mellitus with circulatory complications,9
E0962,1,E09621,Drug or chemical induced diabetes mellitus with foot ulcer,Drug or chemical induced diabetes mellitus with foot ulcer,Drug or chemical induced diabetes mellitus with skin complications,9
E0964,1,E09641,Drug/chem diabetes mellitus w hypoglycemia w coma,Drug or chemical induced diabetes mellitus with hypoglycemia with coma,Drug or chemical induced diabetes mellitus with hypoglycemia,9
E101,1,E1011,Type 1 diabetes mellitus with ketoacidosis with coma,Type 1 diabetes mellitus with ketoacidosis with coma,Type 1 diabetes mellitus with ketoacidosis,9
E102,1,E1021,Type 1 diabetes mellitus with diabetic nephropathy,Type 1 diabetes mellitus with diabetic nephropathy,Type 1 diabetes mellitus with kidney complications,9
E1031,1,E10311,Type 1 diabetes w unsp diabetic retinopathy w macular edema,Type 1 diabetes mellitus with unspecified diabetic retinopathy with macular edema,Type 1 diabetes mellitus with unspecified diabetic retinopathy,9
E10321,1,E103211,"Type 1 diab with mild nonp rtnop with macular edema, r eye","Type 1 diabetes mellitus with mild nonproliferative diabetic retinopathy with macular edema, right eye",Type 1 diabetes mellitus with mild nonproliferative diabetic retinopathy with macular edema,9
E10329,1,E103291,"Type 1 diab with mild nonp rtnop without mclr edema, r eye","Type 1 diabetes mellitus with mild nonproliferative diabetic retinopathy without macular edema, right eye",Type 1 diabetes mellitus with mild nonproliferative diabetic retinopathy without macular edema,9
E10331,1,E103311,"Type 1 diab with mod nonp rtnop with macular edema, r eye","Type 1 diabetes mellitus with moderate nonproliferative diabetic retinopathy with macular edema, right eye",Type 1 diabetes mellitus with moderate nonproliferative diabetic retinopathy with macular edema,9
E10339,1,E103391,"Type 1 diab with mod nonp rtnop without macular edema, r eye","Type 1 diabetes mellitus with moderate nonproliferative diabetic retinopathy without macular edema, right eye",Type 1 diabetes mellitus with moderate nonproliferative diabetic retinopathy without macular edema,9
E10341,1,E103411,"Type 1 diab with severe nonp rtnop with macular edema, r eye","Type 1 diabetes mellitus with severe nonproliferative diabetic retinopathy with macular edema, right eye",Type 1 diabetes mellitus with severe nonproliferative diabetic retinopathy with macular edema,9
E10349,1,E103491,"Type 1 diab with severe nonp rtnop without mclr edema, r eye","Type 1 diabetes mellitus with severe nonproliferative diabetic retinopathy without macular edema, right eye",Type 1 diabetes mellitus with severe nonproliferative diabetic retinopathy without macular edema,9
E10351,1,E103511,"Type 1 diab with prolif diab rtnop with macular edema, r eye","Type 1 diabetes mellitus with proliferative diabetic retinopathy with macular edema, right eye",Type 1 diabetes mellitus with proliferative diabetic retinopathy with macular edema,9
E10352,1,E103521,"Type 1 diab w prolif diab rtnop w trctn dtch macula, r eye","Type 1 diabetes mellitus with proliferative diabetic retinopathy with traction retinal detachment involving the macula, right eye",Type 1 diabetes mellitus with proliferative diabetic retinopathy with traction retinal detachment involving the macula,9
E10353,1,E103531,"Type 1 diab w prolif diab rtnop w trctn dtch n-mcla, r eye","Type 1 diabetes mellitus with proliferative diabetic retinopathy with traction retinal detachment not involving the macula, right eye",Type 1 diabetes mellitus with proliferative diabetic retinopathy with traction retinal detachment not involving the macula,9
E10354,1,E103541,"Type 1 diab with prolif diab rtnop with comb detach, r eye","Type 1 diabetes mellitus with proliferative diabetic retinopathy with combined traction retinal detachment and rhegmatogenous retinal detachment, right eye",Type 1 diabetes mellitus with proliferative diabetic retinopathy with combined traction retinal detachment and rhegmatogenous retinal detachment,9
E10355,1,E103551,"Type 1 diabetes with stable prolif diabetic rtnop, right eye","Type 1 diabetes mellitus with stable proliferative diabetic retinopathy, right eye",Type 1 diabetes mellitus with stable proliferative diabetic retinopathy,9
E10359,1,E103591,"Type 1 diab with prolif diab rtnop without mclr edema, r eye","Type 1 diabetes mellitus with proliferative diabetic retinopathy without macular edema, right eye",Type 1 diabetes mellitus with proliferative diabetic retinopathy without macular edema,9
E104,1,E1041,Type 1 diabetes mellitus with diabetic mononeuropathy,Type 1 diabetes mellitus with diabetic mononeuropathy,Type 1 diabetes mellitus with neurological complications,9
E105,1,E1051,Type 1 diabetes w diabetic peripheral angiopath w/o gangrene,Type 1 diabetes mellitus with diabetic peripheral angiopathy without gangrene,Type 1 diabetes mellitus with circulatory complications,9
E1064,1,E10641,Type 1 diabetes mellitus with hypoglycemia with coma,Type 1 diabetes mellitus with hypoglycemia with coma,Type 1 diabetes mellitus with hypoglycemia,9
E110,1,E1101,Type 2 diabetes mellitus with hyperosmolarity with coma,Type 2 diabetes mellitus with hyperosmolarity with coma,Type 2 diabetes mellitus with hyperosmolarity,9
E111,1,E1111,Type 2 diabetes mellitus with ketoacidosis with coma,Type 2 diabetes mellitus with ketoacidosis with coma,Type 2 diabetes mellitus with ketoacidosis,9
E112,1,E1121,Type 2 diabetes mellitus with diabetic nephropathy,Type 2 diabetes mellitus with diabetic nephropathy,Type 2 diabetes mellitus with kidney complications,9
E1131,1,E11311,Type 2 diabetes w unsp diabetic retinopathy w macular edema,Type 2 diabetes mellitus with unspecified diabetic retinopathy with macular edema,Type 2 diabetes mellitus with unspecified diabetic retinopathy,9
E11321,1,E113211,"Type 2 diab with mild nonp rtnop with macular edema, r eye","Type 2 diabetes mellitus with mild nonproliferative diabetic retinopathy with macular edema, right eye",Type 2 diabetes mellitus with mild nonproliferative diabetic retinopathy with macular edema,9
E11329,1,E113291,"Type 2 diab with mild nonp rtnop without mclr edema, r eye","Type 2 diabetes mellitus with mild nonproliferative diabetic retinopathy without macular edema, right eye",Type 2 diabetes mellitus with mild nonproliferative diabetic retinopathy without macular edema,9
E11331,1,E113311,"Type 2 diab with mod nonp rtnop with macular edema, r eye","Type 2 diabetes mellitus with moderate nonproliferative diabetic retinopathy with macular edema, right eye",Type 2 diabetes mellitus with moderate nonproliferative diabetic retinopathy with macular edema,9
E11339,1,E113391,"Type 2 diab with mod nonp rtnop without macular edema, r eye","Type 2 diabetes mellitus with moderate nonproliferative diabetic retinopathy without macular edema, right eye",Type 2 diabetes mellitus with moderate nonproliferative diabetic retinopathy without macular edema,9
E11341,1,E113411,"Type 2 diab with severe nonp rtnop with macular edema, r eye","Type 2 diabetes mellitus with severe nonproliferative diabetic retinopathy with macular edema, right eye",Type 2 diabetes mellitus with severe nonproliferative diabetic retinopathy with macular edema,9
E11349,1,E113491,"Type 2 diab with severe nonp rtnop without mclr edema, r eye","Type 2 diabetes mellitus with severe nonproliferative diabetic retinopathy without macular edema, right eye",Type 2 diabetes mellitus with severe nonproliferative diabetic retinopathy without macular edema,9
E11351,1,E113511,"Type 2 diab with prolif diab rtnop with macular edema, r eye","Type 2 diabetes mellitus with proliferative diabetic retinopathy with macular edema, right eye",Type 2 diabetes mellitus with proliferative diabetic retinopathy with macular edema,9
E11352,1,E113521,"Type 2 diab w prolif diab rtnop w trctn dtch macula, r eye","Type 2 diabetes mellitus with proliferative diabetic retinopathy with traction retinal detachment involving the macula, right eye",Type 2 diabetes mellitus with proliferative diabetic retinopathy with traction retinal detachment involving the macula,9
E11353,1,E113531,"Type 2 diab w prolif diab rtnop w trctn dtch n-mcla, r eye","Type 2 diabetes mellitus with proliferative diabetic retinopathy with traction retinal detachment not involving the macula, right eye",Type 2 diabetes mellitus with proliferative diabetic retinopathy with traction retinal detachment not involving the macula,9
E11354,1,E113541,"Type 2 diab with prolif diab rtnop with comb detach, r eye","Type 2 diabetes mellitus with proliferative diabetic retinopathy with combined traction retinal detachment and rhegmatogenous retinal detachment, right eye",Type 2 diabetes mellitus with proliferative diabetic retinopathy with combined traction retinal detachment and rhegmatogenous retinal detachment,9
E11355,1,E113551,"Type 2 diabetes with stable prolif diabetic rtnop, right eye","Type 2 diabetes mellitus with stable proliferative diabetic retinopathy, right eye",Type 2 diabetes mellitus with stable proliferative diabetic retinopathy,9
E11359,1,E113591,"Type 2 diab with prolif diab rtnop without mclr edema, r eye","Type 2 diabetes mellitus with proliferative diabetic retinopathy without macular edema, right eye",Type 2 diabetes mellitus with proliferative diabetic retinopathy without macular edema,9
E114,1,E1141,Type 2 diabetes mellitus with diabetic mononeuropathy,Type 2 diabetes mellitus with diabetic mononeuropathy,Type 2 diabetes mellitus with neurological complications,9
E115,1,E1151,Type 2 diabetes w diabetic peripheral angiopath w/o gangrene,Type 2 diabetes mellitus with diabetic peripheral angiopathy without gangrene,Type 2 diabetes mellitus with circulatory complications,9
E1162,1,E11621,Type 2 diabetes mellitus with foot ulcer,Type 2 diabetes mellitus with foot ulcer,Type 2 diabetes mellitus with skin complications,9
E1164,1,E11641,Type 2 diabetes mellitus with hypoglycemia with coma,Type 2 diabetes mellitus with hypoglycemia with coma,Type 2 diabetes mellitus with hypoglycemia,9
E130,1,E1301,Oth diabetes mellitus with hyperosmolarity with coma,Other specified diabetes mellitus with hyperosmolarity with coma,Other specified diabetes mellitus with hyperosmolarity,9
E131,1,E1311,Oth diabetes mellitus with ketoacidosis with coma,Other specified diabetes mellitus with ketoacidosis with coma,Other specified diabetes mellitus with ketoacidosis,9
E132,1,E1321,Other specified diabetes mellitus with diabetic nephropathy,Other specified diabetes mellitus with diabetic nephropathy,Other specified diabetes mellitus with kidney complications,9
E1331,1,E13311,Oth diabetes w unsp diabetic retinopathy w macular edema,Other specified diabetes mellitus with unspecified diabetic retinopathy with macular edema,Other specified diabetes mellitus with unspecified diabetic retinopathy,9
E13321,1,E133211,"Oth diabetes with mild nonp rtnop with macular edema, r eye","Other specified diabetes mellitus with mild nonproliferative diabetic retinopathy with macular edema, right eye",Other specified diabetes mellitus with mild nonproliferative diabetic retinopathy with macular edema,9
E13329,1,E133291,"Oth diab with mild nonp rtnop without macular edema, r eye","Other specified diabetes mellitus with mild nonproliferative diabetic retinopathy without macular edema, right eye",Other specified diabetes mellitus with mild nonproliferative diabetic retinopathy without macular edema,9
E13331,1,E133311,"Oth diab with moderate nonp rtnop with macular edema, r eye","Other specified diabetes mellitus with moderate nonproliferative diabetic retinopathy with macular edema, right eye",Other specified diabetes mellitus with moderate nonproliferative diabetic retinopathy with macular edema,9
E64,1,E641,Sequelae of vitamin A deficiency,Sequelae of vitamin A deficiency,Sequelae of malnutrition and other nutritional deficiencies,9
B88,2,B882,Other arthropod infestations,Other arthropod infestations,Other infestations,9
E13339,1,E133391,"Oth diab with mod nonp rtnop without macular edema, r eye","Other specified diabetes mellitus with moderate nonproliferative diabetic retinopathy without macular edema, right eye",Other specified diabetes mellitus with moderate nonproliferative diabetic retinopathy without macular edema,9
E13341,1,E133411,"Oth diab with severe nonp rtnop with macular edema, r eye","Other specified diabetes mellitus with severe nonproliferative diabetic retinopathy with macular edema, right eye",Other specified diabetes mellitus with severe nonproliferative diabetic retinopathy with macular edema,9
E13349,1,E133491,"Oth diab with severe nonp rtnop without macular edema, r eye","Other specified diabetes mellitus with severe nonproliferative diabetic retinopathy without macular edema, right eye",Other specified diabetes mellitus with severe nonproliferative diabetic retinopathy without macular edema,9
E13351,1,E133511,"Oth diab with prolif diab rtnop with macular edema, r eye","Other specified diabetes mellitus with proliferative diabetic retinopathy with macular edema, right eye",Other specified diabetes mellitus with proliferative diabetic retinopathy with macular edema,9
E13352,1,E133521,"Oth diab w prolif diab rtnop with trctn dtch macula, r eye","Other specified diabetes mellitus with proliferative diabetic retinopathy with traction retinal detachment involving the macula, right eye",Other specified diabetes mellitus with proliferative diabetic retinopathy with traction retinal detachment involving the macula,9
E13353,1,E133531,"Oth diab w prolif diab rtnop with trctn dtch n-mcla, r eye","Other specified diabetes mellitus with proliferative diabetic retinopathy with traction retinal detachment not involving the macula, right eye",Other specified diabetes mellitus with proliferative diabetic retinopathy with traction retinal detachment not involving the macula,9
E13354,1,E133541,"Oth diab with prolif diabetic rtnop with comb detach, r eye","Other specified diabetes mellitus with proliferative diabetic retinopathy with combined traction retinal detachment and rhegmatogenous retinal detachment, right eye",Other specified diabetes mellitus with proliferative diabetic retinopathy with combined traction retinal detachment and rhegmatogenous retinal detachment,9
E13355,1,E133551,"Oth diabetes with stable prolif diabetic rtnop, right eye","Other specified diabetes mellitus with stable proliferative diabetic retinopathy, right eye",Other specified diabetes mellitus with stable proliferative diabetic retinopathy,9
E13359,1,E133591,"Oth diab with prolif diab rtnop without macular edema, r eye","Other specified diabetes mellitus with proliferative diabetic retinopathy without macular edema, right eye",Other specified diabetes mellitus with proliferative diabetic retinopathy without macular edema,9
E134,1,E1341,Oth diabetes mellitus with diabetic mononeuropathy,Other specified diabetes mellitus with diabetic mononeuropathy,Other specified diabetes mellitus with neurological complications,9
E135,1,E1351,Oth diabetes w diabetic peripheral angiopathy w/o gangrene,Other specified diabetes mellitus with diabetic peripheral angiopathy without gangrene,Other specified diabetes mellitus with circulatory complications,9
E1362,1,E13621,Other specified diabetes mellitus with foot ulcer,Other specified diabetes mellitus with foot ulcer,Other specified diabetes mellitus with skin complications,9
E1364,1,E13641,Oth diabetes mellitus with hypoglycemia with coma,Other specified diabetes mellitus with hypoglycemia with coma,Other specified diabetes mellitus with hypoglycemia,9
E16,1,E161,Other hypoglycemia,Other hypoglycemia,Other disorders of pancreatic internal secretion,9
E20,1,E201,Pseudohypoparathyroidism,Pseudohypoparathyroidism,Hypoparathyroidism,9
E21,1,E211,"Secondary hyperparathyroidism, not elsewhere classified","Secondary hyperparathyroidism, not elsewhere classified",Hyperparathyroidism and other disorders of parathyroid gland,9
E22,1,E221,Hyperprolactinemia,Hyperprolactinemia,Hyperfunction of pituitary gland,9
E23,1,E231,Drug-induced hypopituitarism,Drug-induced hypopituitarism,Hypofunction and other disorders of the pituitary gland,9
E24,1,E241,Nelson's syndrome,Nelson's syndrome,Cushing's syndrome,9
E260,1,E2601,Conn's syndrome,Conn's syndrome,Primary hyperaldosteronism,9
E268,1,E2681,Bartter's syndrome,Bartter's syndrome,Other hyperaldosteronism,9
E27,1,E271,Primary adrenocortical insufficiency,Primary adrenocortical insufficiency,Other disorders of adrenal gland,9
E28,1,E281,Androgen excess,Androgen excess,Ovarian dysfunction,9
E29,1,E291,Testicular hypofunction,Testicular hypofunction,Testicular dysfunction,9
E30,1,E301,Precocious puberty,Precocious puberty,"Disorders of puberty, not elsewhere classified",9
E31,1,E311,Polyglandular hyperfunction,Polyglandular hyperfunction,Polyglandular dysfunction,9
E312,1,E3121,Multiple endocrine neoplasia [MEN] type I,Multiple endocrine neoplasia [MEN] type I,Multiple endocrine neoplasia [MEN] syndromes,9
E32,1,E321,Abscess of thymus,Abscess of thymus,Diseases of thymus,9
E34,1,E341,Other hypersecretion of intestinal hormones,Other hypersecretion of intestinal hormones,Other endocrine disorders,9
E345,1,E3451,Complete androgen insensitivity syndrome,Complete androgen insensitivity syndrome,Androgen insensitivity syndrome,9
E360,1,E3601,Intraop hemor/hemtom of endo sys org comp an endo sys proc,Intraoperative hemorrhage and hematoma of an endocrine system organ or structure complicating an endocrine system procedure,Intraoperative hemorrhage and hematoma of an endocrine system organ or structure complicating a procedure,9
E361,1,E3611,Acc pnctr & lac of an endo sys org during an endo sys proc,Accidental puncture and laceration of an endocrine system organ or structure during an endocrine system procedure,Accidental puncture and laceration of an endocrine system organ or structure during a procedure,9
E44,1,E441,Mild protein-calorie malnutrition,Mild protein-calorie malnutrition,Protein-calorie malnutrition of moderate and mild degree,9
E50,1,E501,Vitamin A deficiency w Bitot's spot and conjunctival xerosis,Vitamin A deficiency with Bitot's spot and conjunctival xerosis,Vitamin A deficiency,9
E511,1,E5111,Dry beriberi,Dry beriberi,Beriberi,9
E53,1,E531,Pyridoxine deficiency,Pyridoxine deficiency,Deficiency of other B group vitamins,9
E56,1,E561,Deficiency of vitamin K,Deficiency of vitamin K,Other vitamin deficiencies,9
E61,1,E611,Iron deficiency,Iron deficiency,Deficiency of other nutrient elements,9
E63,1,E631,Imbalance of constituents of food intake,Imbalance of constituents of food intake,Other nutritional deficiencies,9
E660,1,E6601,Morbid (severe) obesity due to excess calories,Morbid (severe) obesity due to excess calories,Obesity due to excess calories,9
E67,1,E671,Hypercarotinemia,Hypercarotinemia,Other hyperalimentation,9
E70,1,E701,Other hyperphenylalaninemias,Other hyperphenylalaninemias,Disorders of aromatic amino-acid metabolism,9
E702,1,E7021,Tyrosinemia,Tyrosinemia,Disorders of tyrosine metabolism,9
E7031,1,E70311,Autosomal recessive ocular albinism,Autosomal recessive ocular albinism,Ocular albinism,9
E7032,1,E70321,Tyrosinase positive oculocutaneous albinism,Tyrosinase positive oculocutaneous albinism,Oculocutaneous albinism,9
E7033,1,E70331,Hermansky-Pudlak syndrome,Hermansky-Pudlak syndrome,Albinism with hematologic abnormality,9
E704,1,E7041,Histidinemia,Histidinemia,Disorders of histidine metabolism,9
E7111,1,E71111,3-methylglutaconic aciduria,3-methylglutaconic aciduria,Branched-chain organic acidurias,9
E7112,1,E71121,Propionic acidemia,Propionic acidemia,Disorders of propionate metabolism,9
E7131,1,E71311,Medium chain acyl CoA dehydrogenase deficiency,Medium chain acyl CoA dehydrogenase deficiency,Disorders of fatty-acid oxidation,9
E714,1,E7141,Primary carnitine deficiency,Primary carnitine deficiency,Disorders of carnitine metabolism,9
E7151,1,E71511,Neonatal adrenoleukodystrophy,Neonatal adrenoleukodystrophy,Disorders of peroxisome biogenesis,9
E7152,1,E71521,Adolescent X-linked adrenoleukodystrophy,Adolescent X-linked adrenoleukodystrophy,X-linked adrenoleukodystrophy,9
E7154,1,E71541,Zellweger-like syndrome,Zellweger-like syndrome,Other peroxisomal disorders,9
E720,1,E7201,Cystinuria,Cystinuria,Disorders of amino-acid transport,9
E721,1,E7211,Homocystinuria,Homocystinuria,Disorders of sulfur-bearing amino-acid metabolism,9
E722,1,E7221,Argininemia,Argininemia,Disorders of urea cycle metabolism,9
E725,1,E7251,Non-ketotic hyperglycinemia,Non-ketotic hyperglycinemia,Disorders of glycine metabolism,9
E73,1,E731,Secondary lactase deficiency,Secondary lactase deficiency,Lactose intolerance,9
E740,1,E7401,von Gierke disease,von Gierke disease,Glycogen storage disease,9
E741,1,E7411,Essential fructosuria,Essential fructosuria,Disorders of fructose metabolism,9
E742,1,E7421,Galactosemia,Galactosemia,Disorders of galactose metabolism,9
E743,1,E7431,Sucrase-isomaltase deficiency,Sucrase-isomaltase deficiency,Other disorders of intestinal carbohydrate absorption,9
E750,1,E7501,Sandhoff disease,Sandhoff disease,GM2 gangliosidosis,9
E751,1,E7511,Mucolipidosis IV,Mucolipidosis IV,Other and unspecified gangliosidosis,9
E752,1,E7521,Fabry (-Anderson) disease,Fabry (-Anderson) disease,Other sphingolipidosis,9
E7524,1,E75241,Niemann-Pick disease type B,Niemann-Pick disease type B,Niemann-Pick disease,9
E760,1,E7601,Hurler's syndrome,Hurler's syndrome,"Mucopolysaccharidosis, type I",9
E7621,1,E76211,Morquio B mucopolysaccharidoses,Morquio B mucopolysaccharidoses,Morquio mucopolysaccharidoses,9
E77,1,E771,Defects in glycoprotein degradation,Defects in glycoprotein degradation,Disorders of glycoprotein metabolism,9
E780,1,E7801,Familial hypercholesterolemia,Familial hypercholesterolemia,Pure hypercholesterolemia,9
E787,1,E7871,Barth syndrome,Barth syndrome,Disorders of bile acid and cholesterol metabolism,9
E788,1,E7881,Lipoid dermatoarthritis,Lipoid dermatoarthritis,Other disorders of lipoprotein metabolism,9
E79,1,E791,Lesch-Nyhan syndrome,Lesch-Nyhan syndrome,Disorders of purine and pyrimidine metabolism,9
E80,1,E801,Porphyria cutanea tarda,Porphyria cutanea tarda,Disorders of porphyrin and bilirubin metabolism,9
E802,1,E8021,Acute intermittent (hepatic) porphyria,Acute intermittent (hepatic) porphyria,Other and unspecified porphyria,9
E830,1,E8301,Wilson's disease,Wilson's disease,Disorders of copper metabolism,9
E8311,1,E83111,Hemochromatosis due to repeated red blood cell transfusions,Hemochromatosis due to repeated red blood cell transfusions,Hemochromatosis,9
E833,1,E8331,Familial hypophosphatemia,Familial hypophosphatemia,Disorders of phosphorus metabolism and phosphatases,9
E834,1,E8341,Hypermagnesemia,Hypermagnesemia,Disorders of magnesium metabolism,9
E835,1,E8351,Hypocalcemia,Hypocalcemia,Disorders of calcium metabolism,9
E838,1,E8381,Hungry bone syndrome,Hungry bone syndrome,Other disorders of mineral metabolism,9
E841,1,E8411,Meconium ileus in cystic fibrosis,Meconium ileus in cystic fibrosis,Cystic fibrosis with intestinal manifestations,9
E85,1,E851,Neuropathic heredofamilial amyloidosis,Neuropathic heredofamilial amyloidosis,Amyloidosis,9
E858,1,E8581,Light chain (AL) amyloidosis,Light chain (AL) amyloidosis,Other amyloidosis,9
